country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,pop_urb_aggl_perc,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
NGA,1995,1210.4,3.83961802459258,511.931763309704,727.197990144734,34917.174,0.317386474795075,223.433260122398,12.947338449935,12.7830124413,28108826037.5213,210.0,207.6,2.35638127807778,110014688.0,4.22462451075767,42795713.632
NLD,1995,7769.2,2.9133809702541,160.779956287307,4576.17613195343,176309.36,11.4042276843467,400.67759100807797,12.7378266494179,11.5672427423,418969256107.604,25630.0,6.9,0.51144143721833,15460000.0,1.64420672466911,11254880.0
NZL,1995,5209.4,5.28135713975907,196.623031293843,4065.37322371645,26904.779,7.32421707410029,354.23802040178,26.5583383241683,25.1536464561,62795370403.8257,14940.0,8.7,1.46160139467698,3673400.0,1.60238039493359,3133410.2
PAK,1995,2042.0,1.19175194004056,235.821764504558,420.710481942318,84484.013,0.663417303907954,371.866749048293,15.9473743150324,10.2937836088,60636071684.1918,470.0,114.6,2.56499118026038,127346713.0,3.32257056110615,40496254.734
PAN,1995,1720.9,2.82060687317388,101.276061257659,725.218029934335,3472.649,1.2972525202415,181.16017567644698,35.6059898555283,17.6438893642,7906100000.0,2890.0,29.2,2.03874016279945,2676926.0,4.09303028593239,1606155.6
PER,1995,2639.3,4.76390319445757,86.5351725379152,460.448816336213,23883.171,1.00235059457141,188.37833558764999,27.6249883378898,4.78140382021,53674086051.4305,2000.0,58.8,1.78969381241086,23827163.0,2.18878214142082,16750495.589
PHL,1995,2263.7,1.99406722631222,194.136812484639,490.675555544518,63105.403,0.911198487869232,360.517592484198,15.020753764913,9.09653232074,74119868201.9048,1030.0,47.7,2.26696433030718,69255386.0,4.21167782385933,37397908.44
POL,1995,3022.3,2.63120568978468,286.440915991396,2577.81160269102,346813.859,8.98770224113446,998.6942645152869,4.28039577480849,20.2613320676,139061724220.406,2970.0,13.9,0.114091319715374,38587600.0,0.179153137928638,23731374.0
PRT,1995,1993.8,0.588024477230682,115.15456962944,2015.69891293508,52394.096,5.22530128652638,298.51547618187504,37.9602373591304,5.91951759915,116418999601.964,10990.0,10.0,0.289638136762942,10027000.0,1.54999355471568,5123797.0
PRY,1995,2462.7,1.27947446765662,191.776891375602,818.623399887183,3964.027,0.826637179860136,193.654259908669,26.8484672178239,3.76295170335,8065811597.55476,1680.0,42.7,2.32156099448616,4795365.0,3.63533568664394,2498385.165
ROM,1995,3085.0,1.18104502386182,282.615276800596,2040.62620695737,128524.683,5.66662329703276,784.795523136728,8.89823200035272,4.64007332655,35477055618.9246,1470.0,32.2,-0.220206188008301,22681000.0,0.0765299208754811,12247740.0
RUS,1995,1223.5,0.522086286886327,547.402893178855,4297.5702405141,1692364.504,11.4240116105602,1455.13316998896,16.7503007270101,8.82166667007,395528488655.671,2650.0,25.9,-0.131544793099673,148141000.0,-0.131544793099673,108735494.0
SAS,1995,2127.8673894586,0.62595780852568,267.944372647518,383.303872482914,1036972.595,0.836213602189923,591.125919073158,11.1223680682885,5.92156276430518,476175114393.175,379.133196463408,103.8615796633,1.93534232428838,1240080994.0,2.8704542689447,323914443.304
SAU,1995,3784.4,-1.3159463569398,243.97377276376,4734.28892573997,234856.682,12.7005543254337,654.502123459406,37.5134282166003,31.2594366791,142457681255.805,7860.0,33.3,2.0425615847819,18491845.0,2.57766287433011,14553082.015
SDN,1995,424.8,0.0867650111376803,342.39639702053,397.434278131486,4602.085,0.152684468178998,131.540268824495,10.7573311659307,4.7478290806,13830459816.2941,390.0,119.0,2.60170653312314,30141147.0,5.65092103499097,9434179.011
SEN,1995,873.7,0.649163710581488,157.267874503597,222.82317446567,3494.651,0.417564679700686,294.71579785979503,20.1696234672083,24.0738621159,4879192244.84672,580.0,133.9,2.7373483994768,8369125.0,3.14016868233725,3330911.75
SLV,1995,2051.2,0.400371063810335,126.696497112596,585.83378347337,5280.48,0.921003083510119,199.182545975409,19.386835143748,0.644349868289,9500491428.57143,1550.0,47.6,1.22103211818147,5733401.0,3.0148021868482,3096036.54
SSA,1995,986.877511048102,1.35847843657124,393.70487562119,673.537368365173,490805.665205607,0.83808057360415,557.396808759789,11.8512488790797,11.1773262755233,327607764772.747,530.688553250399,169.1271031894,2.66094441110869,585630643.0,4.23014420454813,178222216.01
SWE,1995,4358.6,5.8890649868402,231.414237743357,5699.54965462575,53560.202,6.06502117540482,246.253184418618,12.8822443664364,7.9253393744,253679923737.961,26760.0,4.9,0.571212700568793,8831000.0,0.738416884014487,7400378.0
SYR,1995,1661.3,0.877446473138053,223.107241461532,857.274190555023,51558.02,3.6382433863778,946.85977327147,31.0671767177353,0.253368968061,11396706586.8263,910.0,28.4,2.6198266116672,14171130.0,3.06628999043031,7099736.13
TGO,1995,849.3,1.99854853806023,464.286432947211,383.370228114509,953.42,0.233367241938058,282.623000901851,19.4483308252715,11.2566153507,1309378704.22882,310.0,134.7,2.54560678461923,4085492.0,4.43073405947362,1356383.344
THA,1995,2507.5,1.23077858924143,182.385225931305,1037.92915415126,181461.495,3.04209584896818,534.558005717112,10.2362379364735,16.3850320319,168018557307.614,2720.0,21.1,0.88143506474686,59650157.0,1.47726602310993,18073997.571
TUR,1995,2037.8,0.522167204269278,120.019716333005,1045.53612474611,176705.396,3.00189330951417,344.59486854873103,25.7797833806841,1.88837537987,169485941048.035,2830.0,63.1,1.63286603336027,58864649.0,2.57123240756474,36554947.029
TZA,1995,1701.6,2.2822311631049,474.074479904978,368.082108135352,3553.323,0.118666671208519,152.83774786072098,5.57164684749383,26.8516838788,5255236879.18318,170.0,154.6,2.98120529102675,29943732.0,4.5544924129167,6138465.06
UKR,1995,2512.2,0.55378257345916,815.684529926814,3180.07129237211,445943.87,8.65703690323946,2220.51973926366,12.2433558018424,2.74635048867,48213868185.1625,920.0,19.6,-0.790354088025409,51512298.6056728,-0.730634767050787,34513240.0658008
UMC,1995,2817.42925139527,2.11551061440704,297.016868105618,1289.45300615232,7929610.83661834,3.66564194327323,843.418309063671,17.0026041158234,10.3140872156961,3762992185098.83,1607.73919324608,41.9894092897,1.12492969642216,2163225693.97971,2.50891902135955,1020196762.20778
URY,1995,3190.3,0.811497222313885,93.4088340643481,797.914066540278,4591.084,1.42429812486873,166.737287614054,49.1548212586644,0.250930432446,19297663096.5506,5530.0,20.3,0.717933424291016,3223401.0,1.04997578802126,2917177.905
USA,1995,4644.7,0.787637632181402,228.985604820437,7763.36514845387,5237968.469,19.6710523175028,580.210736741517,42.147249115586,14.8017951357,7338400000000.0,28090.0,9.5,1.19078701575582,266278000.0,1.70959499907989,205832894.0
UZB,1995,1935.5,-0.179769065970369,1278.20532470065,1868.41869651086,100912.173,4.42888624094799,3029.84870909541,9.28876892692561,2.25542896974,13350461532.662,580.0,69.7,1.806877907471,22785000.0,0.925358068954124,8749440.0
VEN,1995,2974.0,1.31528447571469,230.264007043392,2339.8750170122,133236.778,6.04440312117225,594.821720283126,32.6542711972055,53.7414426865,74888742183.6846,2930.0,28.7,2.10891233973676,22043000.0,2.68661469742898,19133324.0
VNM,1995,3569.9,8.58596607972932,338.371949559777,416.447486301227,29247.992,0.40624750157996,330.084257043562,9.34812314658555,5.31445322565,20736163915.2449,260.0,42.6,1.6398631025265,71995500.0,3.36639394985741,15983001.0
WLD,1995,2757.65228502831,1.16212594168223,223.598673806189,1626.01291125899,23401968.0,4.11824701503915,584.465653877103,17.4814383941163,10.3630748106049,29674706377476.0,5065.0278776766,83.4696514765,1.46135110698337,5682507123.67177,2.33504051163425,2535155686.9254
YEM,1995,1104.9,-5.13892194862803,119.147070063061,225.59263256319,11250.356,0.742687368482481,392.25139102335896,6.8267313046089,1.29138071665e-05,4236297071.18087,270.0,113.3,4.16454608470133,15148172.0,6.63170652546968,3605264.936
ZAF,1995,1422.1,0.826152744747963,371.651521301539,2783.81518404908,353458.463,9.03523678425358,1206.2436886716298,28.8745603271984,6.81202717779,151113089034.784,3740.0,60.9,2.1622095283094,39120000.0,3.08387503880181,21320400.0
ZAR,1995,765.7,-0.396035094231147,829.573928816962,296.809755082043,2966.603,0.0673197213112496,188.156503412765,13.9895508624533,9.9861304294,5643439262.21735,140.0,181.4,3.26865113495818,44067369.0,3.69208154883702,12515132.796
ZMB,1995,1331.4,2.78924620544502,637.473908014422,653.40262903926,2170.864,0.243385246813259,237.45197454628,10.1084752253949,35.9805466084,3477642088.77086,350.0,177.4,2.57629842214948,8919456.0,1.34402994948222,3309118.176
AGO,1996,653.3,2.39899396705538,221.197556721755,531.680254723364,10491.287,0.84248925435999,350.504956641141,16.237409884182,12.3998252832,7526446605.51712,380.0,217.0,2.83122100089637,12452725.0,5.07850658610223,5603726.25
ARE,1996,1194.8,0.626168619800222,261.711232485499,12607.8392616279,41059.399,16.5964758044012,344.506623819757,28.0373793999393,0.305230390174,47993462223.6228,20250.0,15.5,5.20359697919658,2473983.0,5.05041849634792,1936633.8924
ARG,1996,2753.4,2.55320333148075,157.566965432172,1575.62102062586,129217.746,3.66189622823494,366.200925766594,38.8419279298933,5.34910834397,272149757952.0,7730.0,22.0,1.2316637089186,35287113.0,1.5468373151548,31398473.1474
ARM,1996,1877.1,1.10020926862509,303.967929453683,557.521077742944,2607.237,0.821905721135432,448.113964177089,35.8165743801197,6.93075065162,1596968913.19202,520.0,41.3,-1.59456531948782,3172185.0,-1.95721304240514,2095545.411
AUS,1996,2129.1,1.53133040479337,205.872211600209,5403.64862650866,329259.93,17.9815373272896,685.073940481701,60.286412538911,8.06100071131,403660849772.382,20690.0,6.9,1.32226206216352,18311000.0,1.56901025100685,15806055.2
AUT,1996,5391.6,1.9154860910605,126.5310535852,3559.87307416002,61055.55,7.66551294757567,272.46067747980203,19.3988398694985,21.4390062624,234143004938.913,29500.0,6.5,0.149503414968572,7964966.0,0.149503424403192,5240947.628
BGD,1996,2694.1,0.0332706101716021,156.769563871558,133.336185584029,24029.851,0.200367840280276,235.581802471986,10.4756625275011,1.60036178336,40666015641.0564,350.0,107.3,2.05699688296749,119928682.0,3.79299296921555,26480252.9856
BGR,1996,1908.5,1.2260533895526,438.43840956865,2746.93788894208,56691.82,6.78456438487315,1082.88346470968,13.8856749640977,4.09724369958,8890314314.92352,1160.0,22.7,-0.525186182352257,8356000.0,-0.201227752224909,5683751.2
BLR,1996,2193.6,0.708145154900563,568.981244920343,2501.34616141732,60157.135,5.92097785433071,1346.84491201888,16.3172342519685,7.2680039989,14756861538.4615,1450.0,16.5,-0.334086955668395,10160000.0,0.253286224457983,6939280.0
BOL,1996,1613.5,6.4093967198657396,157.955048952758,540.029344212112,8734.794,1.14365361365095,334.511197336492,28.3328240125002,14.0382129814,7396952017.81691,920.0,97.0,2.20674780570376,7637622.0,3.01158112398659,4573408.0536
BRA,1996,2573.1,1.3338363059178,133.00986102186,1032.48711818494,301244.05,1.8330255777257,236.139001686932,36.1700347257658,13.645060805,839683246760.432,4460.0,45.5,1.52941866746484,164342524.0,2.39965707474102,128976012.8352
CAN,1996,2844.2,1.56984543080305,284.937892092278,7956.97026479599,467883.531,15.7685733303226,564.670206940863,40.8869199478294,7.36108141015,613761642830.95,20220.0,6.8,1.0771646811962,29671900.0,1.53941511908291,23161885.14
CHE,1996,6879.9,1.43492026049215,108.119205058251,3466.88592027142,40025.305,5.65808665535765,176.454560489281,14.903251342946,21.7800434214,304751566124.595,44840.0,6.2,0.467588495121448,7074000.0,0.38603353845884,5202219.6
CHL,1996,4264.2,6.35433420076883,140.39739427154,1357.53069438797,49526.502,3.38509219850303,350.09014971334403,34.3460278813779,16.4812448992,75769008174.2547,4940.0,12.9,1.52448950982292,14630769.0,1.87930951543264,12392261.343
CHN,1996,4898.0,4.6934606615725,442.657251948078,891.006929489549,3463089.131,2.84430958153669,1413.06899125232,11.316026692949,14.3553075088,856084729312.253,650.0,40.5,1.04814151412165,1217550000.0,3.81213656287568,393025140.0
CIV,1996,1024.7,2.21743262897525,206.563797154834,379.36795125114,8379.095,0.555277923423278,302.345825366339,17.4393859950939,22.5925505457,12139291891.514,700.0,153.7,2.77311717869655,15089912.0,3.78249849561844,6310601.1984
CMR,1996,1368.2,1.04102332855326,232.796520786939,394.234670576851,4602.085,0.322106250404638,190.204515265506,15.3841039091932,7.76787702833,9732338099.34075,650.0,148.1,2.45966992620866,14287475.0,4.4702271619333,6603670.945
COG,1996,854.4,2.85665682628458,86.5451648828875,278.912486948947,1716.156,0.610706027291381,189.499059024131,30.5481833858934,6.78644798227,2540699674.71538,460.0,109.1,2.79341482815189,2810118.0,3.46491408223307,1595585.0004
COL,1996,2683.9,3.20262764155842,115.197998286699,785.147295309593,60523.835,1.63081543068597,239.27570573366899,32.5005636222783,20.3599264752,97160111573.337,2530.0,30.7,1.79240961087834,37112621.0,2.24528329743178,26283158.1922
CRI,1996,3483.3,3.6050136610521,93.078508870883,661.853563090106,4748.765,1.3350121377135,187.746876397771,25.1918770794708,20.7150804144,11843228352.0223,3310.0,14.8,2.51014707373564,3557095.0,3.65057283347046,2007624.418
CZE,1996,4196.3,2.31457071795936,255.140633566168,4146.61803199224,132558.383,12.85103082889,790.721528330894,11.5358894813379,15.1225466462,62010597343.9101,5350.0,9.2,-0.154993724628229,10315000.0,-0.315981158499674,7682612.0
DEU,1996,6281.8,0.263653694679187,151.727740186733,4252.96643959371,924014.327,11.2805733836312,402.442843558503,7.81568756714523,33.7318295325,2438497530543.28,30010.0,6.2,0.33016646273831,81912000.0,0.275581329380169,60008731.2
DNK,1996,6052.5,0.41935677580854,145.363914453645,4170.88179399468,68704.912,13.056805777271,455.056866099116,20.0612884834664,4.93558269394,184435821822.133,34430.0,6.2,0.648238644704559,5262000.0,0.671765329645317,4473752.4
DOM,1996,3755.2,0.532213739446007,160.983376184918,762.3212735612,17546.595,2.17841097347559,460.026455237341,20.9827520792653,22.1327798134413,18131813000.6281,2130.0,48.1,1.73391523832359,8054768.0,3.31307610111643,4729759.7696
DZA,1996,1337.9,0.575184050859387,141.044220123536,811.824181557867,96566.778,3.3545442181857,582.809780580789,7.18061073361435,6.30906026862,46941496308.2845,1540.0,55.5,1.73542366520084,28786855.0,3.0834398208701,16339418.898
ECA,1996,1581.90513406563,0.940114280036172,460.032770132182,2805.5441064968,2929376.06845129,7.37045131527781,1214.57009838309,16.5897532553355,7.2698362956765,774350597762.102,1904.46233687919,45.6905351023,0.0477300275381936,397448669.442962,0.0732986731238157,250308830.635336
ECU,1996,1856.7,2.34831886101237,118.233796566112,673.886320132278,23890.505,2.06235776808746,361.842022183696,26.783116199016,24.936586658,21278200686.281,1730.0,39.4,1.73779155961915,11584074.0,2.59912332743064,6753515.142
EGY,1996,6499.0,0.940414984535942,164.057338905943,593.437222247518,102030.608,1.61644174607114,446.869730133474,20.8538342013715,3.95772665867,67629717779.7354,1030.0,62.6,1.68825169034296,63120498.0,1.5947500472523,26990324.9448
EMU,1996,5315.05549981053,1.33146945266725,145.971521683185,3649.39183316706,2703605.76,8.67826175750296,347.120597682806,17.6716410661151,13.0784691572355,7370030156311.67,23436.6392221341,7.03213658,0.279616870588356,311537706.0,0.438737131999758,222519422.4802
ESP,1996,3307.4,1.54607493328916,117.221209498488,2516.10549126542,254328.452,6.44225861647519,300.134215177711,23.0926753153327,8.5189795596,622428740312.623,15300.0,7.9,0.23142153502425,39478150.0,0.336500503596832,29995498.37
ETH,1996,1214.0,0.258520591351125,542.019268353698,287.119975986815,3729.339,0.0634517816590079,119.782986719577,3.72405132045804,17.7110054076,8482883272.61888,150.0,157.0,2.99147194448018,58774378.0,4.42006766922783,8287187.298
FIN,1996,3438.0,0.872108860132209,268.533780946144,6069.70634146341,61385.58,11.9776741463415,529.9119833007389,18.6668097560976,8.80141416007,128222883769.091,24160.0,4.9,0.33225866445025,5125000.0,0.234491038718775,3143675.0
FRA,1996,7081.0,1.39701357471191,164.605701560598,4189.9255559465,408126.099,6.83960720608182,268.70127583966,22.1097841773519,11.9261971391,1572775612257.98,26490.0,6.3,0.398801665118706,59670985.0,0.638833784632116,44800975.538
GBR,1996,7320.3,2.24596346590374,148.984435682067,3878.05774585052,580680.451,9.98299637508929,383.51958089077,26.0929290602309,23.6190225169,1219541341653.67,20770.0,7.1,0.254626384215086,58166950.0,0.344473649917796,51815119.06
GHA,1996,1389.2,1.73271933007917,386.683918966982,384.059540510416,5757.19,0.330318490070318,332.575641990029,13.8981522339884,13.995361093,6925530171.95906,380.0,108.9,2.51164436550757,17429209.0,4.43810552380014,7125060.6392
GRC,1996,3703.9,0.759547400162095,121.022769583385,2185.4622280325,80395.308,7.50726566439443,415.724449981094,29.257045475768,6.78599518204,139293479218.573,12810.0,9.6,0.702809389307368,10709000.0,0.837625766852525,6359004.2
GTM,1996,1784.1,0.48727694084892,146.9457383766,541.265547245777,6651.938,0.64919573443587,176.247217346535,8.3181662606553,28.3960057642,15781579950.4132,1480.0,57.2,2.27778888903096,10246429.0,3.20158298752458,4457196.615
HND,1996,1579.6,2.25332579611833,176.987911221415,496.858815355189,3960.36,0.693995817127697,247.21080973882601,12.2392736136459,15.0096624131,4034037162.16216,660.0,44.9,2.33142008762865,5706605.0,3.31943094759937,2437861.656
HUN,1996,3999.5,7.28241938122699,232.030829402469,2569.69774143512,62702.033,6.0809412991922,549.078527971659,18.1493434638983,5.06412375601,45162689435.2971,4240.0,13.4,-0.17177159778914,10311238.0,-0.355990266806047,6710553.6904
IDN,1996,3944.8,2.72419798262497,240.821366095086,692.8955486192,253290.691,1.25232077089787,435.254057322022,9.45638979714323,11.0168574787,227369671349.349,1080.0,63.9,1.42248011674439,202257039.0,4.95485619978524,74592395.9832
IND,1996,2180.9,0.624718697594295,272.441450400986,418.103624320818,1002224.103,1.05635283396467,688.332464680328,10.8024526662123,5.24368068433,388343910827.918,410.0,96.6,1.76287306912228,948758852.890549,2.58653927571018,254457124.345245
IRL,1996,7434.0,3.53503392186035,135.92603684707,3131.30245690046,35008.849,9.62439938309448,417.783488878412,26.2313230754005,0.90785061663,74057237196.3206,18200.0,7.3,0.794410172130064,3637510.0,1.2049224021725,2114848.314
IRN,1996,1845.9,0.0235137843268073,219.941483343347,1557.42248800745,286645.723,4.71335179874482,665.626439914362,24.0442720649406,5.76172984882,110573439131.013,1550.0,49.5,1.55741244697214,60815686.0,3.07610144914119,37097568.46
ISR,1996,2797.4,1.32589695353047,132.494946230917,2803.60523541813,54399.945,9.55726370344343,451.664565504915,58.3238229093465,18.7427431064,105370179506.027,16130.0,8.3,2.61650577740933,5692000.0,2.72645647586923,5179720.0
ITA,1996,4948.6,0.281507836164061,109.485944995481,2796.03357555379,428294.599,7.53207015834605,294.937738326496,18.2458197626568,8.13523014568,1259602980298.66,20840.0,7.0,0.0293732506779561,56862800.0,0.119019155381643,38075330.88
JOR,1996,1196.0,0.223927691428536,293.387734484722,1018.74523848885,14187.623,3.28034112939865,944.703166140845,22.6563423039529,9.41127728141,6928490840.94834,1560.0,32.8,3.05292050348228,4325045.0,3.07849268109253,3383050.199
JPN,1996,6154.7,0.00447257971362397,142.734140130167,4031.99138842725,1205782.94,9.5878924308808,339.415303740546,46.9359244916946,15.1428044794,4642544385824.12,41430.0,5.4,0.256369567168004,125761000.0,0.441955763336038,81392519.2
KAZ,1996,722.8,5.40518497016959,631.714670080066,2900.11758039189,140691.789,9.03150237635222,1967.2762865130799,7.15358559777403,2.51962356222,21035357832.8019,1340.0,48.9,-1.51455883123885,15577894.256927,-1.37154843861347,8720505.20502775
KEN,1996,1402.3,0.902161731884125,341.17294748029,454.42902720268,9328.848,0.330908816552677,248.43733461625501,6.53418108949273,11.6070286844,12045836991.7091,340.0,116.3,2.75426955810898,28191597.0,3.48841024394576,5395871.6658
KOR,1996,6486.4,0.417004690630598,206.816247617834,3454.73304777595,401030.454,8.80901601317957,527.3483108120511,50.6742778693026,2.1791990599,557643607433.65,12070.0,6.0,0.95346017944728,45525000.0,1.31087695003151,35728020.0
LAC,1996,2572.47142909872,2.29408466996968,142.239509726881,1111.20648973207,1173293.32,2.42622561587972,315.776955381743,32.5554536388578,13.1563816340025,1911377105644.59,3723.44888319779,42.19735902,1.64106925340309,483587887.425127,2.26220939258219,355730578.139934
LIC,1996,1569.12860734248,0.83670595640352,355.054543433421,316.650067856575,351782.827869746,0.600088494741683,804.614327883153,9.00226379237438,9.91247427393996,156105724309.738,255.687508175533,149.3261795346,2.43725003572844,586218251.061748,3.78993091127209,136278626.010611
LMC,1996,2170.8106599383,1.67583486831586,295.879433609399,579.750639050577,2424633.51819733,1.2333328166653,633.308817247327,12.447242635428,8.57494412649272,1166530715575.53,600.647861174488,99.3756232038,1.83468792034466,1965919892.37187,3.0101481105099,664427981.376284
LMY,1996,2485.20075055506,2.21364679324247,293.14355136578,901.531289147495,10886504.421498,2.29713321639927,771.212223756081,14.3754055479214,9.97104221160016,5411919841782.33,1097.08476995998,89.1883327315,1.56820325359897,4739169824.27447,2.80010026694602,1846815396.75368
MAR,1996,1687.9,0.208555853867965,114.9842797539,332.121965780285,31195.169,1.14169055072555,395.265833648163,18.9386130644851,1.5449276767,36638763638.8669,1270.0,66.0,1.45642210719867,27323664.0,2.07346995781089,14213770.0128
MEX,1996,2553.0,2.75919260585453,139.079692992352,1415.43472099181,354877.592,3.78099023728016,371.517635966659,34.1898170342245,4.32976556961,332908981435.719,3610.0,36.4,1.70381217428386,93858373.0,2.05740971392877,69136077.5518
MIC,1996,2617.27588888652,2.24905637905277,291.860681231536,964.133635207271,10535179.7072834,2.53679329545695,770.082817328073,15.0408425047213,9.98195875491154,5254691691293.71,1215.58102182241,75.3448447429,1.44671739932527,4152951573.21272,2.72205174386137,1710536770.74307
MNA,1996,1981.09293322678,0.400417026010386,181.605811061373,936.228389399566,739326.537249281,2.87821316774707,610.029834931743,20.2607803227515,3.54436199925286,363141324584.34,1436.65183500027,57.6116560282,2.03113697024857,256869972.500331,2.69133594331628,138619071.765183
MOZ,1996,822.3,2.28084331584285,927.593042350357,390.03203152546,1041.428,0.0634518241238763,150.904197154136,5.80802543463849,14.8218151711,3178648857.4823,160.0,191.0,2.96463860056696,16412893.0,6.34207031242737,4447894.003
MYS,1996,3199.9,5.03552312490587,182.398090137976,1786.30869282785,125374.73,5.90079202330746,602.523628572191,8.12387025769444,17.7581395513,100851784847.524,4450.0,13.0,2.50820003084443,21247102.0,4.74511204789266,12102349.2992
NGA,1996,1220.3,4.5141574847836,507.950586885825,735.170461541128,40421.341,0.358923361891094,247.99055709805,13.06998260123,12.7830123538,35299150000.0,250.0,204.0,2.33903938289115,112618306.0,4.17301844749157,44619372.8372
NLD,1996,8292.8,3.97252380874005,161.381343696792,4732.30695366372,186356.94,12.0098562866533,409.560657016336,12.7246181607269,11.7802388479,417980392156.863,27370.0,6.7,0.368015370982984,15517000.0,1.46092244742614,11420512.0
NZL,1996,5871.7,3.3942531945464,198.231160562108,4172.06698821007,29702.7,7.95892282958199,378.15943842483,26.7140675241158,25.3487518869,68870620813.0984,16380.0,8.4,1.58266192727998,3732000.0,1.67640461049823,3186381.6
PAK,1996,2048.0,1.45605449462756,235.556255970986,429.177131736216,94447.252,0.722420056598076,396.504266390368,16.051477303655,10.2937886965,63320170084.4076,480.0,111.2,2.62766218552039,130737306.0,3.50431150673866,41940527.7648
PAN,1996,1800.4,4.45715021293485,105.286959466858,759.582343266158,4880.777,1.78670667569152,247.658354634478,35.7249305107374,17.6439900186,9322100000.0,3100.0,28.4,2.02612279550431,2731717.0,3.94100467938037,1670718.1172
PER,1996,2628.3,6.21222477275013,86.9372035161155,465.993455888778,24363.548,1.00473745550839,187.446977089405,27.7082566710563,5.03063949578,55876101187.2295,2200.0,54.9,1.75355793501457,24248671.0,1.86729124269658,17066214.6498
PHL,1996,2339.6,1.83105982101638,190.08288618183,497.199964326565,65642.967,0.92674928621718,354.302477333666,14.9201274649037,9.54197931317,82848194394.7603,1170.0,46.1,2.25017552324798,70831419.0,3.90310571836903,38886449.031
POL,1996,2901.0,2.87074575592315,280.470856241876,2679.45346729504,358823.284,9.29160712621058,972.595732062564,4.28450981407634,20.7794330776,156684025073.254,3620.0,12.9,0.0787507632935013,38618000.0,0.143770276405521,23765517.2
PRT,1996,2498.1,1.11329522551275,110.172801855169,1993.5071108901,50886.959,5.0608611636002,279.692633724736,38.0906613625062,5.91949724859,120986223030.933,11880.0,9.3,0.278856850685054,10055000.0,1.56217216658135,5204468.0
PRY,1996,1989.6,1.70852030698097,195.410074382322,818.745604109966,3751.341,0.764776000733922,182.52914512034198,27.0877343200514,3.77458425594,8744408795.70206,1710.0,41.1,2.26358471918103,4905150.0,3.48450793576296,2586976.11
ROM,1996,2430.2,0.744332368309587,278.576405393115,2098.85637827318,127835.287,5.65442706121727,750.4991678217821,8.86513181174805,4.64016095678,35333677695.2593,1590.0,31.2,-0.322374345268835,22608000.0,-0.50773123054501,12185712.0
RUS,1996,1389.4,0.658376093450543,561.992535048116,4264.8483474235,1668958.043,11.2966653557964,1488.59726858274,16.8521940719783,8.88025369901,391721392325.09,2610.0,25.7,-0.27173195035698,147739000.0,-0.27173195035698,108440426.0
SAS,1996,2189.6636447422,0.686602933907095,259.175434508734,389.041150045194,1131962.563,0.895675332289052,603.5112278158649,11.2627132099718,5.94814801281176,514944029342.688,409.855020596007,100.5150472245,1.9134254187511,1263809018.9523,2.87008912755755,333211076.523857
SAU,1996,3429.4,-0.714748521257931,250.889078032464,4954.28602940617,258516.166,13.7607654488734,696.856365578602,38.0298914106628,31.2944575826,157743126866.827,8250.0,31.6,1.58069461130306,18786467.0,1.85984718440877,14826279.7564
SDN,1996,606.9,0.00443541828411739,331.1714104928,396.785461668842,4268.388,0.138005536338311,115.184381838864,10.9928812364353,4.89486779162,9018315170.68736,380.0,117.6,2.58064664204041,30929107.0,5.60164415713593,9977729.9182
SEN,1996,758.4,0.172182345876353,157.888576152643,222.287814013751,3740.34,0.435335255074541,309.213817580278,20.3830811508706,24.0738691085,5065832118.5366,560.0,133.4,2.62660207829954,8591861.0,3.02780622729561,3433307.6556
SLV,1996,2119.3,-0.0465051502935415,119.053250820973,554.277262349037,4895.445,0.845295172862258,181.561007583163,19.6430122372765,0.644408984671,10315542857.1429,1690.0,44.9,1.00656791593555,5791403.0,2.62306160127107,3178321.9664
SSA,1996,1132.97568308418,1.21896341719583,384.46663902054,672.432494058124,506057.189791885,0.841891403722012,547.1300182426601,11.9557198613838,11.2023446727909,340182219248.279,547.631555641042,166.5063829274,2.64072980787593,601095565.953756,4.14567083273205,185610722.436575
SWE,1996,4893.6,1.98652971759173,233.018445412901,5823.67262241321,60549.504,6.84716770326812,273.970821703885,13.062603188963,7.94980394268,276456158663.883,28970.0,4.6,0.135792702123902,8843000.0,0.183514019162751,7413971.2
SYR,1996,1853.0,0.645415766215005,226.609316396179,887.27207808501,51022.638,3.51423581066343,897.535935570273,31.2524696354937,0.254018802038,13789560878.2435,870.0,27.0,2.45367165497743,14518843.0,3.02106935475052,7317496.872
TGO,1996,811.3,1.18118869369972,478.318985759986,417.268786985552,1059.763,0.251800658534696,288.64137304423497,19.8478973982225,11.2566341082,1465311925.4739,320.0,132.3,2.97206785901813,4208738.0,4.94051793727277,1425078.6868
THA,1996,2525.6,1.28379657956541,192.559771906835,1148.79135030332,202711.76,3.36405755022564,563.881469321543,10.2068562950187,16.8412784515,181947631899.938,2940.0,19.7,1.01404383465937,60258113.0,1.54070732982859,18354621.2198
TUR,1996,2105.7,0.397849726303829,121.560961183798,1118.91321948599,192499.165,3.21786693512541,349.595474236246,26.0822051052876,1.88837745725,181475555282.555,2900.0,58.8,1.6132394803244,59821978.0,2.44711217620704,37460522.6236
